0.750257998,0.191932109,0.408252071,0.282696584,0.340153453,0.726504395,0.640646976,0.157787643,0.544844436,0.413002744,0.352542643,0.749587014,0.504195687,1
0.559339525,0.323684414,0.696602705,0.414089347,0.340153453,0.625084517,0.609621908,0.32426933,0.752056659,0.377869236,0.448190658,0.692128133,0.644051915,1
0.649638803,0.215182516,0.686117228,0.434303618,0.436061381,0.472954699,0.462769918,0.305771365,0.359281252,0.254065449,0.503985334,0.584392731,0.581116612,1
0.760577915,0.201619778,0.486893153,0.353446533,0.414748508,0.652129817,0.671672044,0.361265261,0.526288118,0.647226126,0.51992667,0.666989873,0.696498,1
0.732198142,0.186119507,0.659903534,0.343339398,0.265558397,0.506761325,0.557913461,0.176285609,0.591235232,0.37117714,0.615574685,0.763951735,0.699994406,1
0.801857585,0.257808262,0.555048757,0.424196483,0.361466326,0.608181204,0.543435096,0.361265261,0.61906971,0.421367865,0.48007333,0.541298571,0.556641772,1
0.334881321,0.480624661,0.45543672,0.38376794,0.201619778,0.64198783,0.557913461,0.601738809,0.752056659,0.095128154,0.759046708,0.570028011,0.099311907,2
0.345201238,0.079555142,0.492135892,0.282696584,0.340153453,0.371534821,0.164929263,0.934702183,0.009803922,0.176269825,0.623545353,0.153451124,0.290914939,2
0.414860681,0.126055956,0.292911817,0.409035779,0.201619778,0.168695064,0.220774386,0.305771365,0.300519577,0.107675835,0.456161326,0.548480931,0.208399765,2
0.368421053,0.724753933,0.728059138,0.813321205,0.350809889,0.42224476,0.380036403,0.564742878,0.411857487,0.076724888,0.360513311,0.674172233,0.070641381,2
0.205882353,0.279121135,0.754272832,0.914392561,0.244245524,0.398580122,0.402788119,0.842212357,0.427321086,0.153683999,0.400366651,0.429971989,0.141268776,2
0.303921569,0.147368829,0.623204362,0.434303618,0.372122762,0.317444219,0.301439563,0.601738809,0.201552545,0.149501439,0.782958712,0.354557207,0.063648569,2
0.107843137,0.009803922,0.607476146,0.535374975,0.201619778,0.516903313,0.355216348,0.546244913,0.328354055,0.160376096,0.503985334,0.383286648,0.118891779,2
0.355521156,0.182244439,0.502621369,0.712249848,0.201619778,0.429006085,0.446223215,0.509248983,0.470619162,0.080070936,0.336601307,0.552072111,0.054557914,2
0.352941176,0.608501899,0.54456328,0.535374975,0.201619778,0.456051386,0.129767519,0.694228635,0.204645265,0.542662116,0.073569265,0.121130503,0.179029957,3
0.440660475,0.554250949,0.534077802,0.560642814,0.393435635,0.253211629,0.18768098,0.083795782,0.14279087,0.320986415,0.24892396,0.016986282,0.234972448,3
0.809597523,0.660815314,0.733301877,0.712249848,0.28687127,0.371534821,0.096674113,0.805216426,0.300519577,0.672321488,0.113422605,0.128312864,0.207001203,3
0.487100103,0.445749051,0.555048757,0.484839297,0.372122762,0.117985125,0.191817655,0.213281539,0.139698151,0.354446898,0.217041288,0.063671622,0.186022769,3
0.587719298,0.695690925,0.481650414,0.484839297,0.542625746,0.216024341,0.082195747,0.564742878,0.300519577,0.755972696,0.097481269,0.113948143,0.399303516,3
0.683178535,0.467061924,0.638932578,0.242268041,0.5,0.59127789,0.566186812,0.083795782,0.396393889,0.329351536,0.392395983,0.760360554,0.406296327,1
0.569659443,0.211307448,0.418737548,0.040125328,0.329497016,0.574374577,0.510341689,0.250277469,0.278870539,0.269122666,0.464131994,0.774725275,0.549648961,1
0.791537668,0.282996202,0.665146272,0.363553669,0.553282182,0.557471264,0.458633242,0.342767296,0.26959238,0.325168975,0.472102662,0.839366516,0.72097284,1
0.57997936,0.368247694,0.801457481,0.535374975,0.521312873,0.625084517,0.495863324,0.490751017,0.445877405,0.264103594,0.456161326,0.605939812,0.329375402,1
0.647058824,0.21712005,0.665146272,0.484839297,0.28687127,0.533806626,0.479316621,0.2872734,0.396393889,0.197182627,0.51992667,0.925554837,0.406296327,1
0.708978328,0.189994575,0.476407675,0.302910855,0.521312873,0.557471264,0.53929842,0.157787643,0.38402301,0.392089942,0.360513311,0.702901673,0.556641772,1
0.371001032,0.1628691,0.497378631,0.560642814,0.180306905,0.604800541,0.591006867,0.490751017,0.430413806,0.232316135,0.177187948,0.573619191,0.061550726,2
0.391640867,0.201619778,0.334853728,0.510107136,0.169650469,0.42224476,0.336601307,0.361265261,0.340724934,0.148664927,0.456161326,0.835775336,0.28532069,2
0.118163055,0.33143455,0.565534235,0.484839297,0.28687127,0.658891143,0.516546703,0.361265261,0.448970124,0.174596801,0.264865296,0.771134095,0.252454477,2
0.169762642,0.189994575,0.670389011,0.788053366,0.201619778,0.327586207,0.272482833,0.509248983,0.297426857,0.120223516,0.7112227,0.706492854,0.208399765,2
0.21878225,0.426373712,0.465922198,0.38376794,0.457374254,0.259972955,0.212501034,0.564742878,0.176810787,0.124406076,0.392395983,0.458701429,0.165044334,2
0.316821465,0.116368286,0.313882772,0.434303618,0.244245524,0.476335362,0.361421362,0.490751017,0.526288118,0.128588637,0.312689303,0.638260432,0.03357948,2
0.525799794,0.040804464,0.19329978,0.282696584,0.180306905,0.337728195,0.359353024,0.213281539,0.334539494,0.287525932,0.575721345,0.444336709,0.089521971,2
0.696078431,0.498062466,0.628447101,0.484839297,0.404092072,0.297160243,0.055307355,0.694228635,0.130419991,0.394599478,0.392395983,0.207318825,0.290914939,3
